DATE_TIME,DC_POWER,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION,testMAE_DC,max_trainMAE_DC,anomaly
2020-06-04 16:30:00,393.76,27.935087000000006,33.111304999999994,0.2461143841379311,0.048965863768196116,0.4,False
2020-06-04 16:45:00,495.7933333333333,28.583680233333336,35.29065466666667,0.3044036246666668,0.06951563093990959,0.4,False
2020-06-04 17:00:00,314.34285714285716,28.506739034482752,34.13578827586206,0.20312734896551726,0.023252740944659678,0.4,False
2020-06-04 17:15:00,205.72,28.05126853333333,31.183719966666665,0.13029957933333336,0.01379252209221854,0.4,False
2020-06-04 17:30:00,150.92,27.810055517241377,29.81780168965517,0.0966307924137931,0.016441466007958455,0.4,False
2020-06-04 17:45:00,123.64,27.715189433333336,29.011674033333332,0.07978060466666664,0.01903702370223459,0.4,False
2020-06-04 18:00:00,86.43333333333332,27.576374896551727,28.30987762068965,0.05730832275862069,0.017945996734074363,0.4,False
2020-06-04 18:15:00,48.90714285714286,27.4625298,27.48582456666667,0.03342048093333332,0.019079660052854282,0.4,False
2020-06-04 18:30:00,23.04,27.4985625,26.796627866666665,0.01647294374333333,0.01527803980491544,0.4,False
2020-06-04 18:45:00,0.0,27.167746517241387,26.193452862068966,0.0013895391787931038,0.001334483502432704,0.4,False
2020-06-04 19:00:00,0.0,27.06125983333333,25.816448899999997,0.0,0.001350429723970592,0.4,False
2020-06-04 19:15:00,0.0,26.844621344827587,25.52530424137931,0.0,0.001381726935505867,0.4,False
2020-06-04 19:30:00,0.0,26.619942066666667,25.20446646666668,0.0,0.0014021274400874972,0.4,False
2020-06-04 19:45:00,0.0,25.886081,24.998205758620692,0.0,0.0014365729875862598,0.4,False
2020-06-04 20:00:00,0.0,25.41501143333333,24.773209866666665,0.0,0.001420472515746951,0.4,False
2020-06-04 20:15:00,0.0,25.253174833333336,24.170247333333343,0.0,0.0013992759631946683,0.4,False
2020-06-04 20:30:00,0.0,25.07101975862069,23.582273310344828,0.0,0.0013765778858214617,0.4,False
2020-06-04 20:45:00,0.0,25.05708616666666,23.458534766666666,0.0,0.0013749386416748166,0.4,False
2020-06-04 21:00:00,0.0,24.761007275862074,23.159667000000002,0.0,0.0013287856709212065,0.4,False
2020-06-04 21:15:00,0.0,24.4274142,22.75670473333333,0.0,0.0013194733764976263,0.4,False
2020-06-04 21:30:00,0.0,24.47409263333333,22.554964200000004,0.0,0.00131975335534662,0.4,False
2020-06-04 21:45:00,0.0,24.59759410344828,22.77194844827586,0.0,0.0013223463902249932,0.4,False
2020-06-04 22:00:00,0.0,24.31747246666667,22.5268189,0.0,0.0013170766178518534,0.4,False
2020-06-04 22:15:00,0.0,24.096436724137934,22.393168517241374,0.0,0.0013130389852449298,0.4,False
2020-06-04 22:30:00,0.0,24.35011396666667,23.499982766666665,0.00018809750606666668,0.0013201171532273293,0.4,False
2020-06-04 22:45:00,0.0,24.49744276666667,24.038970000000006,8.957066999999999e-06,0.001325757708400488,0.4,False
2020-06-04 23:00:00,0.0,24.436529793103446,23.844636172413797,0.0,0.0013224678114056587,0.4,False
2020-06-04 23:15:00,0.0,24.212598600000003,23.096633800000006,0.0,0.0013167690485715866,0.4,False
2020-06-04 23:30:00,0.0,24.22958896551724,23.37448231034483,0.0,0.0013177318032830954,0.4,False
2020-06-04 23:45:00,0.0,24.3579734,23.80095623333333,0.0,0.001321005285717547,0.4,False
2020-06-05 00:00:00,0.0,24.299669068965517,23.54368431034483,0.0,0.00131937675178051,0.4,False
2020-06-05 00:15:00,0.0,24.0563783,22.68783163333333,0.0,0.0013130033621564507,0.4,False
2020-06-05 00:30:00,0.0,23.76232196666667,22.111972199999997,0.0,0.0013089228887110949,0.4,False
2020-06-05 00:45:00,0.0,23.60825110344827,21.823795758620687,0.0,0.0013081280048936605,0.4,False
2020-06-05 01:00:00,0.0,23.51825866666667,21.77961946666667,0.0,0.0013077326584607363,0.4,False
2020-06-05 01:15:00,0.0,23.339248137931037,21.607330517241376,0.0,0.0013063006335869431,0.4,False
2020-06-05 01:30:00,0.0,23.214794,21.53066503333333,0.0,0.0013053552247583866,0.4,False
2020-06-05 01:45:00,0.0,23.100183966666666,21.412393133333328,0.0,0.001304366858676076,0.4,False
2020-06-05 02:00:00,0.0,23.03813327586207,21.36666555172414,0.0,0.0013038725592195988,0.4,False
2020-06-05 02:15:00,0.0,23.073260366666666,21.467229300000003,0.0,0.0013043341459706426,0.4,False
2020-06-05 02:30:00,0.0,23.01282675862069,21.443581344827585,0.0,0.0013039064360782504,0.4,False
2020-06-05 02:45:00,0.0,23.018499566666666,21.644386899999997,0.0,0.0013044311199337244,0.4,False
2020-06-05 03:00:00,0.0,23.08287293103449,21.872289172413797,0.0,0.0013053587172180414,0.4,False
2020-06-05 03:15:00,0.0,23.14973,22.04814953333333,0.0,0.0013061603531241417,0.4,False
2020-06-05 03:30:00,0.0,23.204861724137928,22.075746551724137,0.0,0.0013065466191619635,0.4,False
2020-06-05 03:45:00,0.0,23.2978301,21.964779766666656,0.0,0.0013068446423858404,0.4,False
2020-06-05 04:00:00,0.0,23.39066483333333,21.92678636666667,0.0,0.0013073107693344355,0.4,False
2020-06-05 04:15:00,0.0,23.48055724137931,22.33335506896552,0.0,0.0013080413918942213,0.4,False
2020-06-05 04:30:00,0.0,23.541043100000003,22.629008866666666,0.0,0.0013084670063108206,0.4,False
2020-06-05 04:45:00,0.0,23.550398103448273,22.658952413793106,0.0,0.0013085200916975737,0.4,False
2020-06-05 05:00:00,0.0,23.47985246666667,22.435481699999997,0.0,0.0013081156648695469,0.4,False
2020-06-05 05:15:00,0.0,23.508968900000006,22.639205899999997,0.0,0.0013083532685413957,0.4,False
2020-06-05 05:30:00,0.0,23.51972896551724,22.71437331034484,0.0,0.0013084386009722948,0.4,False
2020-06-05 05:45:00,0.0,23.482278566666665,22.69325356666667,0.000946964667,0.0013081836514174938,0.4,False
2020-06-05 06:00:00,4.666666666666667,23.48507603448276,22.861815448275863,0.0061887873206896565,0.0020767557666738754,0.4,False
2020-06-05 06:15:00,32.606666666666676,23.5497906,23.198543266666668,0.022020528800000005,0.015023997487353082,0.4,False
2020-06-05 06:30:00,62.521428571428565,23.611078866666666,23.604514566666666,0.04415044643333333,0.012922904593103114,0.4,False
2020-06-05 06:45:00,129.44666666666666,23.88723224137932,24.893718827586213,0.08776221524137931,0.0084739453537728,0.4,False
2020-06-05 07:00:00,176.77333333333337,24.3056306,26.72795606666667,0.12233871350000003,0.008876452067518498,0.4,False
2020-06-05 07:15:00,216.78666666666663,24.58904119999999,28.13851613333333,0.14026246066666667,0.019852969963839867,0.4,False
2020-06-05 07:30:00,230.1,24.888433965517248,29.011805137931038,0.15491887310344835,0.01709421535960609,0.4,False
2020-06-05 07:45:00,294.87857142857143,24.996322600000003,29.516150899999996,0.20084684100000003,0.025991637124748,0.4,False
2020-06-05 08:00:00,356.46666666666664,25.38429096551725,31.10287368965517,0.21608561448275865,0.041574638010251685,0.4,False
2020-06-05 08:15:00,516.8399999999999,25.930556166666666,34.080560266666666,0.3888253183333333,0.029285360888370915,0.4,False
2020-06-05 08:30:00,792.0,26.913648793103448,40.7417414137931,0.5699424124137932,0.07722939239471338,0.4,False
2020-06-05 08:45:00,739.5266666666669,27.55310173333333,43.09634683333332,0.5106229946666668,0.07137932620955112,0.4,False
2020-06-05 09:00:00,753.9285714285713,27.474611433333337,40.47210883333334,0.521611014,0.08563522352834374,0.4,False
2020-06-05 09:15:00,928.3133333333333,28.375374620689662,45.23055913793104,0.8295012827586208,0.010314590718093708,0.4,False
2020-06-05 09:30:00,998.3733333333331,28.9215555,48.03612473333335,0.737069957,0.10199533592318899,0.4,False
2020-06-05 09:45:00,1122.6200000000003,29.35511203448276,47.912896517241364,0.7594489110344829,0.16941022050377463,0.4,False
2020-06-05 10:00:00,1071.9133333333334,29.860947766666666,51.5000714,0.8117192696666667,0.10065785070030142,0.4,False
2020-06-05 10:15:00,1176.5357142857147,30.15575227586207,50.610205172413814,0.8470610855172414,0.15391300696497578,0.4,False
2020-06-05 10:30:00,1303.1066666666666,30.86852616666667,57.25780413333334,0.9209433376666668,0.1774654997841839,0.4,False
2020-06-05 10:45:00,1231.0533333333333,31.09584427586207,57.400672551724135,0.8930844131034481,0.1442670032668082,0.4,False
2020-06-05 11:00:00,1223.9666666666665,31.44439172413793,58.12696682758621,0.9164784675862068,0.12816873111598615,0.4,False
2020-06-05 11:15:00,1023.7000000000003,31.800297999999998,56.20672820000002,0.9401133463333332,0.0007261023571352165,0.4,False
2020-06-05 11:30:00,1307.1133333333335,32.135494,57.79458213333333,0.8567388703333331,0.2072967716179528,0.4,False
2020-06-05 11:45:00,474.17333333333335,31.14432389655173,45.17489596551725,0.3769944793103448,0.02100758040015921,0.4,False
2020-06-05 12:00:00,1292.6133333333335,31.854984566666666,51.42422273333334,0.9867557566666668,0.17039400216861122,0.4,False
2020-06-05 12:15:00,1376.5266666666666,32.97867465517241,59.2911701724138,0.9660673,0.20115564921449458,0.4,False
2020-06-05 12:30:00,1328.3214285714287,33.09526663333333,59.62057593333334,0.9897816713333332,0.15899496000893543,0.4,False
2020-06-05 12:45:00,1070.4599999999996,33.23081796551725,59.026353586206895,0.765350568275862,0.0974010631584058,0.4,False
2020-06-05 13:00:00,978.3133333333332,33.12394726666667,52.780402366666664,0.7339340326666666,0.08508860403386265,0.4,False
2020-06-05 13:15:00,1419.84,33.690490586206906,58.1782863448276,1.0410162006896553,0.20466595400314924,0.4,False
2020-06-05 13:30:00,532.7142857142857,32.81328523333333,49.79073483333333,0.3470472646666668,0.02055431382510614,0.4,False
2020-06-05 13:45:00,318.94,30.93428653333333,36.94432173333333,0.2062072193333333,0.029271150551355263,0.4,False
2020-06-05 14:00:00,390.9533333333334,29.498305758620692,33.69434131034483,0.24050961137931035,0.05596745648967022,0.4,False
2020-06-05 14:15:00,466.4333333333333,29.63805436666667,34.26934706666667,0.2848750106666667,0.07240667254882577,0.4,False
2020-06-05 14:30:00,552.6933333333334,30.18035472413793,36.60531837931035,0.3482828503448276,0.07912162881240165,0.4,False
2020-06-05 14:45:00,417.9785714285714,30.379783166666666,35.84586903333333,0.2557180766666667,0.058277031203574026,0.4,False
2020-06-05 15:00:00,514.16,29.51141865517241,35.19934613793103,0.3145418731034484,0.07813548358986178,0.4,False
2020-06-05 15:15:00,599.9866666666667,29.535261899999995,36.872007466666666,0.3843689899999999,0.08499145820262372,0.4,False
2020-06-05 15:30:00,541.9466666666666,29.23310810344828,36.75918268965517,0.33750912999999994,0.07328819992560748,0.4,False
2020-06-05 15:45:00,411.88,29.071617666666665,34.94572446666666,0.25528873866666674,0.049966913977300964,0.4,False
2020-06-05 16:00:00,371.90714285714284,29.295579379310347,34.458113310344835,0.2302861731034483,0.045476384241334156,0.4,False
2020-06-05 16:15:00,359.7466666666667,29.429052599999995,34.010382,0.22473999766666666,0.04490589851745452,0.4,False
2020-06-05 16:30:00,502.39333333333326,30.14625143333334,35.39622016666666,0.33844649600000004,0.0603674629709981,0.4,False
